

---------------------------------------------------

Inference for Stan model: anon_model_f0a4b0a480636fcaa2be8ca6b94a0f70.
4 chains, each with iter=2000; warmup=1000; thin=1; 
post-warmup draws per chain=1000, total post-warmup draws=4000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
log_lik[66]    1.42    0.01   0.27   0.88   1.24   1.43   1.61   1.91    469   1.01
log_lik[67]    0.45    0.01   0.55  -0.84   0.18   0.57   0.84    1.2   1400   1.01
log_lik[68]    1.29    0.01   0.28    0.7   1.12   1.31   1.49   1.78    368   1.02
log_lik[69]    1.01  7.4e-3   0.32   0.29   0.84   1.05   1.24   1.52   1849    1.0
log_lik[70]   -0.01    0.01   0.56  -1.37   -0.3    0.1   0.39    0.8   2705    1.0
log_lik[71]    0.51  6.7e-3   0.37  -0.37    0.3   0.57   0.77   1.08   3067    1.0
log_lik[72]    0.91  5.7e-3   0.26   0.32   0.76   0.93   1.09   1.36   2133    1.0
log_lik[73]    1.15    0.01   0.25   0.61   0.99   1.16   1.33   1.58    458   1.01
log_lik[74]    1.11    0.01   0.26   0.57   0.95   1.13    1.3   1.54    533   1.01
log_lik[75]    1.15    0.01   0.25   0.61   0.99   1.16   1.33   1.57    468   1.01
log_lik[76]     1.1  9.8e-3   0.25   0.56   0.95   1.12   1.28   1.52    639   1.01
log_lik[77]    0.98  9.0e-3   0.27    0.4   0.81    1.0   1.16   1.43    873    1.0
log_lik[78]    0.58  6.9e-3   0.35  -0.24   0.38   0.63   0.83   1.13   2551    1.0
log_lik[79]    0.15    0.01   0.51  -1.08  -0.13   0.23   0.52    0.9   2378    1.0
log_lik[80]   -1.52    0.03   0.67  -3.04  -1.87   -1.4  -1.02   -0.6    582    1.0
log_lik[81]   -0.94    0.02   0.45  -2.02  -1.17  -0.87  -0.62  -0.29    414   1.01
log_lik[82]   -0.89    0.02   0.43  -1.95  -1.11  -0.83  -0.58  -0.26    403   1.01
log_lik[83]   -0.38  9.3e-3   0.27  -0.97  -0.55  -0.36  -0.19   0.06    830    1.0
log_lik[84]    -0.4  9.6e-3   0.27  -0.99  -0.57  -0.37   -0.2   0.04    803   1.01
log_lik[85]    -0.4  9.7e-3   0.27   -1.0  -0.58  -0.38  -0.21   0.04    792   1.01
log_lik[86]   -0.94    0.02   0.44  -1.99  -1.19  -0.87  -0.64  -0.22    703   1.01
log_lik[87]   -0.13  6.9e-3   0.24  -0.65  -0.28  -0.11   0.03   0.29   1216    1.0
log_lik[88]   -0.13  6.2e-3   0.24  -0.64  -0.27  -0.12   0.04   0.29   1511    1.0
log_lik[89]   -0.48    0.01   0.29  -1.12  -0.65  -0.44  -0.27  -0.01    705   1.01
log_lik[90]   -2.57    0.04   0.92  -4.83  -3.07  -2.39  -1.92  -1.26    591   1.01
log_lik[91]    -1.1    0.01   0.32  -1.84  -1.29  -1.07  -0.87  -0.59    612   1.01
log_lik[92]   -0.72    0.01   0.25  -1.28  -0.87  -0.71  -0.55  -0.29    507   1.01
log_lik[93]   -0.76    0.01   0.25   -1.3   -0.9  -0.74  -0.58  -0.32    536   1.01
log_lik[94]   -0.77    0.01   0.25  -1.31  -0.92  -0.76  -0.59  -0.33    549   1.01
log_lik[95]   -0.66    0.01   0.25  -1.21  -0.82  -0.65  -0.48  -0.23    386   1.01
log_lik[96]   -0.88    0.02   0.27  -1.43  -1.06  -0.85  -0.69  -0.42    278   1.01
log_lik[97]   -1.41    0.02   0.43  -2.39  -1.64  -1.33  -1.12  -0.78    382   1.01
log_lik[98]    -1.7    0.03   0.53  -2.95  -1.99  -1.58  -1.31  -0.93    452   1.01
log_lik[99]    -1.1    0.02   0.32  -1.78  -1.28  -1.06  -0.87  -0.58    301   1.01
log_lik[100]   0.06  5.9e-3   0.24  -0.45  -0.09   0.08   0.23   0.46   1631    1.0
log_lik[101]  -0.08  5.4e-3   0.25  -0.61  -0.23  -0.05    0.1   0.36   2180    1.0
log_lik[102]   -0.9    0.02   0.51   -2.1  -1.17   -0.8  -0.54  -0.15    685    1.0
log_lik[103]  -0.08  7.0e-3   0.26  -0.64  -0.23  -0.06   0.11   0.35   1328    1.0
log_lik[104]   0.07  4.9e-3   0.23  -0.44  -0.07   0.08   0.24   0.48   2245    1.0
log_lik[105]  -0.93  8.3e-3   0.53  -2.21  -1.21  -0.84  -0.56  -0.19   4000    1.0
log_lik[106]   0.08  5.4e-3   0.24  -0.42  -0.07    0.1   0.24   0.48   1900    1.0
log_lik[107]   -0.2    0.01   0.28  -0.82  -0.36  -0.17 8.4e-4   0.27    771   1.01
log_lik[108]  -0.33    0.01   0.32  -1.08   -0.5  -0.31  -0.11   0.16    785   1.01
log_lik[109]  -1.62    0.03   0.81  -3.51  -2.07  -1.47  -1.03  -0.49    852    1.0
log_lik[110]  -1.26  4.9e-3   0.22  -1.76  -1.39  -1.24   -1.1  -0.87   2061    1.0
log_lik[111]  -1.35  5.5e-3   0.24   -1.9  -1.48  -1.33  -1.18  -0.95   2009    1.0
log_lik[112]   -1.3    0.01    0.3  -1.98  -1.48  -1.27  -1.09  -0.79    583    1.0
log_lik[113]  -2.18    0.02   0.47  -3.28  -2.44  -2.11  -1.86  -1.44    609    1.0
log_lik[114]  -1.72    0.02   0.36  -2.63  -1.93  -1.68  -1.48  -1.12    479   1.01
log_lik[115]  -1.43    0.01   0.32  -2.18  -1.61  -1.39  -1.21   -0.9    507   1.01
log_lik[116]  -2.19    0.02   0.47  -3.29  -2.44  -2.11  -1.87  -1.45    610    1.0
log_lik[117]  -1.27    0.01    0.3  -1.93  -1.45  -1.24  -1.06  -0.77    605    1.0
log_lik[118]  -1.76  6.6e-3   0.42  -2.82  -1.95  -1.68  -1.48  -1.14   4000    1.0
log_lik[119]  -1.66  5.8e-3   0.37  -2.59  -1.83   -1.6  -1.42   -1.1   4000    1.0
log_lik[120]  -0.52    0.02   0.65  -2.11  -0.88   -0.4  -0.03   0.38   1612    1.0
log_lik[121]   0.78    0.01   0.25   0.26   0.63    0.8   0.96   1.22    425   1.01
log_lik[122]   0.82    0.01   0.25   0.28   0.67   0.84    1.0   1.24    349   1.01
log_lik[123]   0.82    0.01   0.25   0.28   0.67   0.84    1.0   1.25    350   1.01
log_lik[124]   0.26  8.2e-3   0.34  -0.51   0.08   0.29   0.51   0.81   1746    1.0
log_lik[125]   0.57  6.7e-3   0.27-8.7e-3    0.4    0.6   0.76   1.03   1545    1.0
log_lik[126]  -0.52    0.01   0.64  -2.06  -0.86   -0.4  -0.08   0.38   4000    1.0
log_lik[127]   0.57  6.7e-3   0.27  -0.02   0.39   0.59   0.75   1.02   1570    1.0
log_lik[128]   0.49  8.7e-3   0.29  -0.14    0.3   0.52    0.7   0.96   1070    1.0
log_lik[129]   0.79    0.01   0.25   0.28   0.64   0.82   0.97   1.23    404   1.01
log_lik[130]  -4.29    0.03   1.85  -8.76  -5.28  -3.94  -2.96  -1.66   4000    1.0
log_lik[131]  -0.38  5.9e-3   0.25  -0.94  -0.53  -0.37  -0.22   0.04   1737    1.0
log_lik[132]   -0.6  5.7e-3   0.27  -1.22  -0.77  -0.58  -0.42  -0.13   2318    1.0
log_lik[133]  -0.57  5.6e-3   0.27  -1.18  -0.73  -0.55  -0.38  -0.11   2267    1.0
log_lik[134]   -0.7  5.8e-3   0.29  -1.34  -0.87  -0.66   -0.5   -0.2   2455    1.0
log_lik[135]  -0.42  5.6e-3   0.25  -0.99  -0.56   -0.4  -0.24   0.02   2070    1.0
log_lik[136]  -0.38  5.9e-3   0.25  -0.94  -0.53  -0.37  -0.22   0.03   1739    1.0
log_lik[137]  -0.47  5.6e-3   0.26  -1.07  -0.62  -0.45   -0.3  -0.02   2138    1.0
log_lik[138]   -0.5  5.6e-3   0.26   -1.1  -0.65  -0.48  -0.32  -0.04   2171    1.0
log_lik[139]  -0.46  5.6e-3   0.26  -1.05  -0.61  -0.44  -0.28-6.8e-3   2121    1.0
log_lik[140]   1.65    0.01   0.28   1.04   1.47   1.67   1.84   2.14    651    1.0
log_lik[141]   1.49 10.0e-3   0.28   0.89   1.31   1.51    1.7   1.98    784    1.0
log_lik[142]   0.98  9.1e-3    0.4   0.05   0.77   1.04   1.26   1.58   1907    1.0
log_lik[143]   1.51    0.01   0.28   0.91   1.33   1.53   1.71    2.0    752    1.0
log_lik[144]    1.6    0.01   0.28   1.01   1.41   1.62    1.8   2.09    643    1.0
log_lik[145]   1.46  5.7e-3   0.27   0.86   1.29   1.47   1.65   1.92   2285    1.0
log_lik[146]    1.6    0.01   0.28   1.01   1.42   1.62   1.81    2.1    636    1.0
log_lik[147]   0.96  9.4e-3   0.41 2.0e-3   0.75   1.02   1.24   1.57   1873    1.0
log_lik[148]   0.72  8.9e-3    0.5  -0.52   0.46   0.81   1.07   1.41   3112    1.0
log_lik[149]   1.64  8.9e-3   0.28   1.02   1.46   1.66   1.83   2.13   1005    1.0
log_lik[150]  -0.69    0.03   0.68  -2.36  -1.04  -0.56   -0.2   0.25    676    1.0
log_lik[151]   0.65    0.01   0.25   0.11    0.5   0.66   0.82    1.1    348   1.01
log_lik[152]  -0.31    0.02    0.5   -1.5  -0.59  -0.23   0.05   0.42    649    1.0
log_lik[153]   0.43  7.8e-3   0.27  -0.17   0.27   0.46   0.62   0.89   1208    1.0
log_lik[154]   0.68    0.01   0.25   0.15   0.52   0.69   0.85   1.14    331   1.01
log_lik[155]   0.57    0.01   0.25   0.04   0.41   0.59   0.75   1.01    470   1.01
log_lik[156]  -0.48    0.03   0.57  -1.84  -0.79  -0.37  -0.07   0.34    489   1.01
log_lik[157]   0.38  7.6e-3   0.28  -0.26   0.23   0.42   0.58   0.85   1366    1.0
log_lik[158]   0.47  5.9e-3   0.26   -0.1   0.31   0.49   0.65   0.93   1941    1.0
log_lik[159]   0.56  9.1e-3   0.25 4.4e-3   0.41   0.58   0.74    1.0    768    1.0
log_lik[160]   0.84  5.1e-3   0.25   0.29   0.69   0.85   1.02   1.29   2438    1.0
log_lik[161]   0.52  5.9e-3   0.32  -0.19   0.33   0.55   0.75   1.03   2948    1.0
log_lik[162]   0.23  7.3e-3   0.42  -0.75 9.4e-4    0.3   0.53   0.85   3282    1.0
log_lik[163]    0.9  5.5e-3   0.25   0.37   0.74   0.91   1.07   1.34   2051    1.0
log_lik[164]  -0.28    0.01   0.63  -1.79  -0.62  -0.15   0.18   0.58   2201    1.0
log_lik[165]   0.79  6.4e-3   0.26   0.22   0.63    0.8   0.98   1.24   1692    1.0
log_lik[166]   0.99  6.9e-3   0.25   0.45   0.82   1.01   1.17   1.43   1325    1.0
log_lik[167]   0.88  7.2e-3   0.25   0.34   0.72   0.89   1.06   1.31   1225    1.0
log_lik[168]   0.89  7.3e-3   0.25   0.37   0.73   0.91   1.08   1.33   1191    1.0
log_lik[169]   0.31  6.8e-3   0.39  -0.62   0.09   0.36   0.59    0.9   3270    1.0
log_lik[170]  -0.32  9.7e-3   0.24  -0.83  -0.48  -0.31  -0.14   0.09    610   1.01
log_lik[171]  -0.28  8.8e-3   0.24  -0.77  -0.43  -0.27  -0.11   0.12    722   1.01
log_lik[172]  -0.35  5.6e-3   0.24  -0.84   -0.5  -0.33  -0.18   0.07   1783    1.0
log_lik[173]  -2.38    0.02   0.95  -4.59  -2.89  -2.24  -1.69  -1.05   4000    1.0
log_lik[174]  -1.28    0.02   0.52  -2.48  -1.57  -1.19   -0.9  -0.55   1087    1.0
log_lik[175]  -0.41  5.1e-3   0.24  -0.91  -0.56  -0.39  -0.24   0.02   2214    1.0
log_lik[176]   -0.5  4.7e-3   0.25  -1.06  -0.65  -0.47  -0.32  -0.05   2994    1.0
log_lik[177]  -0.66  5.3e-3   0.29  -1.32  -0.83  -0.63  -0.45  -0.18   3069    1.0
log_lik[178]  -1.37  8.8e-3   0.54  -2.65  -1.64  -1.28  -0.98   -0.6   3710    1.0
log_lik[179]  -0.28  8.5e-3   0.24  -0.77  -0.43  -0.27  -0.11   0.12    766   1.01
log_lik[180]  -0.08  5.4e-3    0.3  -0.74  -0.26  -0.04   0.12    0.4   3004    1.0
log_lik[181]   0.25  6.1e-3   0.24  -0.28   0.11   0.26   0.42   0.67   1554    1.0
log_lik[182]   -0.6  7.4e-3   0.47  -1.71  -0.85  -0.54  -0.27   0.09   4000    1.0
log_lik[183]    0.3  6.1e-3   0.24  -0.22   0.16   0.31   0.47   0.72   1540    1.0
log_lik[184]    0.3  6.0e-3   0.24  -0.22   0.16   0.31   0.46   0.71   1595   1.01
log_lik[185]   0.28  6.2e-3   0.24  -0.25   0.14   0.29   0.45   0.71   1519    1.0
log_lik[186]   0.11  5.8e-3   0.26  -0.47  -0.05   0.12   0.29   0.55   1965    1.0
log_lik[187]  -0.56  9.5e-3   0.45  -1.65  -0.81  -0.48  -0.23    0.1   2312    1.0
log_lik[188]  -1.12    0.02   0.68  -2.76  -1.49  -0.99  -0.63  -0.17   2026    1.0
log_lik[189]  -0.49  6.7e-3   0.42  -1.48  -0.72  -0.44  -0.19   0.15   4000    1.0
log_lik[190]  -1.05  6.5e-3   0.41  -2.06  -1.25  -0.99  -0.76  -0.43   4000    1.0
log_lik[191]  -0.32    0.01   0.25  -0.87  -0.47   -0.3  -0.13    0.1    527    1.0
log_lik[192]   -0.3  8.7e-3   0.25  -0.85  -0.46  -0.28  -0.12   0.11    834    1.0
log_lik[193]  -0.54  9.6e-3   0.27  -1.14  -0.71  -0.52  -0.34   -0.1    769    1.0
log_lik[194]   -0.3    0.01   0.25  -0.85  -0.46  -0.28  -0.11   0.11    557    1.0
log_lik[195]  -1.19  7.2e-3   0.46  -2.28  -1.45  -1.13  -0.86  -0.51   4000   1.01
log_lik[196]   -0.5  9.8e-3   0.26  -1.08  -0.66  -0.48  -0.31  -0.08    709    1.0
log_lik[197]   -0.3  8.7e-3   0.25  -0.85  -0.46  -0.28  -0.12   0.11    836    1.0
log_lik[198]  -0.56  9.5e-3   0.27  -1.17  -0.73  -0.54  -0.37  -0.12    815    1.0
log_lik[199]  -2.93    0.02   1.17   -5.7  -3.66  -2.74  -2.02  -1.27   4000   1.01
log_lik[200]  -1.71    0.06   1.07  -4.57  -2.25   -1.5  -0.93  -0.28    342   1.02
log_lik[201]   0.51  9.8e-3   0.25  -0.01   0.35   0.52   0.68   0.95    650   1.01
log_lik[202]   0.35  5.8e-3   0.25  -0.21    0.2   0.37   0.53   0.78   1909    1.0
log_lik[203]   0.23  5.6e-3   0.27  -0.39   0.07   0.26   0.42   0.69   2346    1.0
log_lik[204]   0.23  7.7e-3   0.28  -0.41   0.06   0.26   0.42   0.69   1318   1.01
log_lik[205]   0.51    0.01   0.25  -0.01   0.34   0.53   0.69   0.99    513   1.01
log_lik[206]   0.12  6.4e-3    0.3  -0.58  -0.06   0.14   0.32    0.6   2238    1.0
log_lik[207]   0.43    0.01   0.26  -0.09   0.27   0.45   0.61    0.9    541   1.01
log_lik[208]   -0.6    0.01   0.55  -1.91  -0.89  -0.51   -0.2   0.19   2507    1.0
log_lik[209]   0.51    0.01   0.25-8.7e-3   0.35   0.53   0.69   0.98    600   1.01
log_lik[210]   0.36  6.9e-3   0.35  -0.46   0.17   0.41   0.61   0.88   2543    1.0
log_lik[211]  -0.43    0.02   0.66  -2.05  -0.77  -0.31   0.06   0.47   1225   1.01
log_lik[212]   0.85  5.3e-3   0.25   0.32   0.69   0.87   1.03   1.29   2228    1.0
log_lik[213]   0.81  5.2e-3   0.25   0.29   0.66   0.83   0.99   1.26   2356    1.0
log_lik[214]   0.85  5.3e-3   0.25   0.32   0.69   0.87   1.03   1.29   2226    1.0
log_lik[215]   0.88  9.7e-3   0.25   0.36   0.72    0.9   1.06   1.32    666   1.01
log_lik[216]   0.69    0.01   0.26   0.14   0.53   0.71   0.88   1.15    676   1.01
log_lik[217]    0.8    0.01   0.25   0.28   0.64   0.81   0.98   1.24    569   1.01
log_lik[218]  -0.48    0.01   0.66  -2.11  -0.84  -0.37   0.01   0.46   4000    1.0
log_lik[219]   0.49  8.4e-3    0.3  -0.17    0.3   0.52    0.7    1.0   1298    1.0
log_lik[220]   0.15  8.4e-3   0.25  -0.39 3.6e-3   0.17   0.34   0.57    863    1.0
log_lik[221]  -0.75    0.02   0.47   -1.9   -1.0  -0.67  -0.42  -0.05    563   1.01
log_lik[222]   0.09  7.2e-3   0.25  -0.47  -0.05   0.11   0.27   0.51   1199    1.0
log_lik[223]  -0.03    0.01   0.26  -0.59  -0.19-6.1e-3   0.15   0.42    550    1.0
log_lik[224]   0.15  8.4e-3   0.25  -0.39 4.0e-3   0.18   0.33   0.57    869    1.0
log_lik[225]  -1.51    0.04   0.78  -3.38  -1.95  -1.38  -0.94  -0.41    488   1.01
log_lik[226]   0.15  7.9e-3   0.25  -0.39 1.9e-3   0.17   0.33   0.57    973    1.0
log_lik[227]  -1.28    0.01   0.67  -2.86  -1.63  -1.16  -0.79   -0.3   4000    1.0
log_lik[228]  -0.49  7.9e-3   0.37  -1.32  -0.69  -0.43  -0.23   0.11   2258    1.0
log_lik[229]   0.15  8.3e-3   0.25   -0.4 4.7e-3   0.17   0.33   0.57    888    1.0
log_lik[230]   0.58  8.5e-3   0.29  -0.07    0.4   0.61   0.78   1.05   1155    1.0
log_lik[231]   0.57  8.4e-3   0.29  -0.09   0.39    0.6   0.77   1.05   1193    1.0
log_lik[232]  -0.19  9.1e-3   0.55  -1.56  -0.47  -0.08   0.21   0.59   3704    1.0
log_lik[233]   0.54  8.0e-3    0.3  -0.13   0.36   0.58   0.75   1.02   1380    1.0
log_lik[234]   0.71  9.3e-3   0.26   0.13   0.56   0.74    0.9   1.17    810   1.01
log_lik[235]   0.72  9.3e-3   0.26   0.14   0.56   0.74    0.9   1.17    805   1.01
log_lik[236]   0.57  7.7e-3   0.29  -0.06    0.4    0.6   0.78   1.05   1422   1.01
log_lik[237]   0.86    0.01   0.26   0.29   0.71   0.88   1.03   1.29    516   1.01
log_lik[238]   0.08  7.9e-3   0.45  -1.01  -0.15   0.15    0.4   0.73   3229    1.0
log_lik[239]   0.93    0.01   0.26    0.3   0.78   0.95   1.11   1.38    442   1.01
log_lik[240]  -1.18  6.5e-3   0.33  -1.94  -1.36  -1.13  -0.95  -0.67   2553    1.0
log_lik[241]  -0.86  8.7e-3   0.25  -1.41  -1.02  -0.83  -0.69  -0.44    819   1.01
log_lik[242]  -0.75  6.3e-3   0.24  -1.27   -0.9  -0.72  -0.58  -0.33   1431    1.0
log_lik[243]  -0.98  8.5e-3   0.27  -1.59  -1.14  -0.94  -0.79  -0.53   1028   1.01
log_lik[244]  -1.61    0.01   0.46  -2.71  -1.85  -1.54  -1.28  -0.91   1174    1.0
log_lik[245]  -0.75  9.4e-3   0.24  -1.26  -0.89  -0.73  -0.57  -0.34    635   1.01
log_lik[246]   -1.0  8.4e-3   0.28  -1.63  -1.16  -0.96   -0.8  -0.55   1074    1.0
log_lik[247]  -0.69  7.4e-3   0.24  -1.19  -0.84  -0.67  -0.52  -0.28   1022    1.0
log_lik[248]  -0.74  9.3e-3   0.24  -1.25  -0.88  -0.72  -0.56  -0.34    636   1.01
log_lik[249]  -3.53    0.04   1.23  -6.38  -4.19  -3.35  -2.62  -1.75    760   1.01
lp__         243.47    3.19  23.23 210.98 227.27  237.6 254.79  304.3     53   1.13

Samples were drawn using NUTS at Sun Dec 10 10:33:35 2017.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
